date,forecast_var,actual_var,target,log_forecast
2025-01-03,7.619294352870088e-05,0.00015440422643207675,-8.775936547483493,-9.48224170416997
2025-01-06,9.004887004318453e-05,3.299271907885987e-05,-10.319223654814992,-9.315158034525595
2025-01-07,7.883226141495546e-05,0.00012924034893969382,-8.953836717075891,-9.448188236066132
2025-01-08,9.565201723418744e-05,2.131535866857608e-06,-13.05866777383247,-9.25479377255458
2025-01-10,7.106738088400764e-05,0.00023670858107299245,-8.34868078915261,-9.55188210442861
2025-01-13,0.00010562446651538366,2.4008045991043238e-06,-12.939706627167173,-9.155620523041621
2025-01-14,7.800589639929593e-05,1.8902871930390715e-06,-13.178781786447635,-9.458726139269062
2025-01-15,5.901058594860641e-05,0.0003249630348513802,-8.031799121022129,-9.737793707295175
2025-01-16,9.800253513835166e-05,3.706126598787238e-06,-12.505523270191514,-9.230517210869602
2025-01-17,7.942236474139091e-05,9.979993506587415e-05,-9.212343025289611,-9.440730557567308
2025-01-21,8.41289083569489e-05,8.302376787298191e-05,-9.396383631245406,-9.383160312154953
2025-01-22,8.48735300662367e-05,3.142417016010662e-05,-10.367933210834037,-9.374348291042612
2025-01-23,7.482323103572541e-05,2.9628219523924258e-05,-10.426783288500722,-9.500382145858458
2025-01-24,6.702807585441706e-05,8.547132650427426e-06,-11.6699146937853,-9.6103989837439
2025-01-27,5.9952579861020526e-05,0.00020295901404778128,-8.502506500549742,-9.721956643871705
2025-01-28,9.101720651911233e-05,7.320250478608042e-05,-9.522280919193367,-9.304461986693683
2025-01-29,8.82998763484234e-05,2.0187027127071987e-05,-10.810470381301716,-9.334771850712945
2025-01-30,7.993155230669725e-05,2.8650584526466094e-05,-10.460336712691717,-9.434339885687988
2025-01-31,7.056691272757229e-05,2.8475720102567586e-05,-10.46645876001075,-9.558949181569364
2025-02-03,6.913260008108515e-05,4.559345177260702e-05,-9.99574645323353,-9.579484157242021
2025-02-04,7.217712328125272e-05,4.470161766959069e-05,-10.015500867523272,-9.536387414333925
2025-02-05,6.851218248963744e-05,1.6373398931684606e-05,-11.01985255638756,-9.58849898194487
2025-02-06,5.885280767544034e-05,1.2038749859489625e-05,-11.327379955742845,-9.740471016382598
2025-02-07,5.0435484948629e-05,8.456152094919161e-05,-9.378031229936902,-9.8948155641844
2025-02-10,6.452851705753289e-05,4.580763083260967e-05,-9.99105986865667,-9.648403306947982
2025-02-11,6.292135271356189e-05,5.782804847560909e-07,-14.363206818234246,-9.67362498106121
2025-02-12,4.8471549319229004e-05,1.041287056411233e-05,-11.472467962714425,-9.934533544119617
2025-02-13,4.667326438901218e-05,0.00011029677816828559,-9.112335841847788,-9.97233905425171
2025-02-14,5.9183107944629884e-05,2.4160536621920778e-09,-19.84113034594829,-9.734874395564312
2025-02-18,4.756206718385293e-05,8.593494713235847e-06,-11.664505069634856,-9.953475022329048
2025-02-19,4.096762997134278e-05,5.533677796031778e-06,-12.10465790091258,-10.102728315983489
2025-02-20,3.491150567297777e-05,1.7382603071370366e-05,-10.960040675385159,-10.262694107643412
2025-02-21,3.800021388299307e-05,0.0002976331945317282,-8.11964872046033,-10.17791876975391
2025-02-24,8.432232868319558e-05,2.0799601851646637e-05,-10.780576713187966,-9.380863856341996
2025-02-25,7.713940608623146e-05,2.4856885012041327e-05,-10.602375780937656,-9.46989630438117
2025-02-26,7.305272534458216e-05,2.547500030318916e-07,-15.182983152942137,-9.524329112529442
2025-02-27,5.614352143499469e-05,0.00025890698614430195,-8.259041687622206,-9.787599263044848
2025-02-28,9.489022050234277e-05,0.00023978160524133437,-8.33578202706486,-9.262789908213335
2025-03-03,0.00011676252143450021,0.00031241516954731425,-8.071177583087655,-9.05536841719183
2025-03-04,0.00015341148888310327,0.0001417836468406909,-8.861208276040788,-8.78238677690012
2025-03-05,0.00015480581314273565,0.00011428366260282625,-9.076826931738074,-8.773339044912078
2025-03-06,0.00014252434074962656,0.00032078756321944786,-8.04473145074259,-8.855997760564243
2025-03-07,0.00017491238966310362,3.1240517223294805e-05,-10.37379467668635,-8.651225339894598
2025-03-10,0.000137104508656117,0.0007288281425391173,-7.224072597864065,-8.894767086042373
2025-03-11,0.00022413438083933172,6.968229857447317e-05,-9.571564238385557,-8.403264771524675
2025-03-12,0.00018925302014231873,2.801079276966055e-05,-10.482920665998867,-8.572425707294164
2025-03-13,0.00014568743276042066,0.0001801041666382583,-8.621975170912506,-8.834047102701339
2025-03-14,0.00015595788152228526,0.0004180140641427667,-7.77999547973098,-8.765924577410425
2025-03-17,0.00018860403033160066,5.9009216627825436e-05,-9.737816912227757,-8.575860818260475
2025-03-18,0.00015438127481805816,0.00011809542455860623,-9.044017577606233,-8.776085204813374
2025-03-19,0.00015130016047362987,0.00011733020099744313,-9.050518367435151,-8.796244876538472
2025-03-20,0.000140807453988379,8.386131587548189e-06,-11.688931218002276,-8.868117175383244
2025-03-21,0.00011185427444457608,1.088114725415138e-07,-16.033649061930003,-9.098313654892666
2025-03-24,8.268202322818063e-05,0.0003150654915202935,-8.06273003116061,-9.400508352862532
2025-03-25,0.00011693302942425912,5.7637556963036825e-06,-12.063921265127796,-9.053909185132097
2025-03-26,8.836731645807631e-05,0.00014424171564693692,-8.844020084749095,-9.334008380010125
2025-03-27,0.00010563520902933226,7.071795983276289e-06,-11.859396081563682,-9.155518823425448
2025-03-28,8.707145972506713e-05,0.00041386671827426606,-7.7899665725072404,-9.348781400304281
2025-03-31,0.0001424029159360014,4.4760667647065446e-05,-10.014180758477517,-8.85685008211739
2025-04-01,0.00011942507610522583,7.955149374735189e-06,-11.741691118885678,-9.03282136142468
2025-04-02,9.145144086937031e-05,3.9797092321920276e-05,-10.131716705580876,-9.299702427435552
2025-04-03,8.193150291259888e-05,0.002553940792870529,-5.970117703758538,-9.409626990116978
2025-04-04,0.00042239446422041074,0.0036087934734205444,-5.62438178038964,-7.769570931196901
2025-04-07,0.0008114830885556838,3.1783095925897253e-06,-12.659161077165406,-7.116647010960994
2025-04-08,0.0005138687678289672,0.00024921898203654176,-8.297178602055672,-7.573542640615508
2025-04-09,0.00042616485503099656,0.003944062616333454,-5.535543966015481,-7.7606843029129235
2025-04-10,0.000816513036795556,0.002007771636870812,-6.210729810277983,-7.110467678999584
2025-04-11,0.00089816320266813,0.0003127731965325211,-8.070032241799268,-7.015158766009862
2025-04-14,0.0006698084142113447,9.321508055592334e-05,-9.280601040822368,-7.308518835408747
2025-04-15,0.00047171610055384293,7.86656220814355e-06,-11.7528894133148,-7.659133235218962
2025-04-16,0.0003220628085506067,0.0005053016586417732,-7.590354963182637,-8.040763973830549
2025-04-17,0.00034305756381074935,2.0332187710364464e-06,-13.105890419153617,-7.9776123003581585
2025-04-21,0.0002278335677376067,0.0005803552602407278,-7.451870124279756,-8.386895161627914
2025-04-22,0.0002845739424200326,0.0006597220752356909,-7.323691909758258,-8.164517435108726
2025-04-23,0.0003242550593702892,0.0002364411796464783,-8.349811092820424,-8.033980131588637
2025-04-24,0.0002873310412724326,0.00043391168896553896,-7.742669526215292,-8.154875553010603
2025-04-25,0.0002941035432594937,5.182973055568417e-05,-9.867546624393109,-8.131578664671752
2025-04-28,0.0002244506315248096,1.453358352131308e-07,-15.744218667644411,-8.401854779085538
2025-04-29,0.00015575053917701065,3.94331559301973e-05,-10.140903574469727,-8.76725493849204
2025-04-30,0.00012766457722050893,1.573978696375706e-07,-15.664489035758828,-8.96610422400466
2025-05-01,9.288748657364823e-05,4.987229726986004e-05,-9.906044874300576,-9.284121619024923
2025-05-02,8.547023847464985e-05,0.00021712120749449405,-8.435054800477861,-9.367342330634047
2025-05-05,0.00010834916929655766,3.307294524499161e-05,-10.316794974005157,-9.130151496863556
2025-05-06,9.925403193437609e-05,7.044997529254638e-05,-9.56060767032871,-9.217828015198167
2025-05-07,0.00010181186582020059,1.7612536393118277e-05,-10.946899614418358,-9.192383900520607
2025-05-08,8.332225966790359e-05,4.821548199679811e-05,-9.939830385229367,-9.392794821585154
2025-05-09,7.815450587207897e-05,1.6259984201790128e-06,-13.329388518438751,-9.45682284604641
2025-05-12,6.387951282810102e-05,0.0010571070450519143,-6.852219304703384,-9.65851186100689
