date,forecast_var,fold,actual_var,target,log_forecast
2023-04-26,8.320779870527644e-05,Fold6_2022_2023,1.8015763378596368e-05,-10.924263440052151,-9.39416948009149
2023-04-27,7.404019352880015e-05,Fold6_2022_2023,0.00038857874440667816,-7.853014720389593,-9.510902456421224
2023-04-28,0.00013214926737745316,Fold6_2022_2023,7.223182678526573e-05,-9.535629794995174,-8.9315784608003
2023-05-01,0.00011883218944785075,Fold6_2022_2023,1.0207289270915e-06,-13.794993551494239,-9.037798232789154
2023-05-02,9.767915155078648e-05,Fold6_2022_2023,0.00012775350020828512,-8.965407930365117,-9.233822414207058
2023-05-03,0.00011043482351029657,Fold6_2022_2023,4.743909107770741e-05,-9.956063962865864,-9.111085043512082
2023-05-04,0.00010267983570387695,Fold6_2022_2023,5.052534383545231e-05,-9.893035489443864,-9.183894802041724
2023-05-05,9.720545647345666e-05,Fold6_2022_2023,0.0003364758899751307,-7.996984060851691,-9.238683711515282
2023-05-08,0.00014046802380002113,Fold6_2022_2023,7.106323402570865e-08,-16.45969573619143,-8.870530683704642
2023-05-09,0.00011420423577534897,Fold6_2022_2023,1.9316823924505265e-05,-10.854534135835484,-9.07752217057777
2023-05-10,9.90842061777394e-05,Fold6_2022_2023,2.1729051750784618e-05,-10.736860402439872,-9.219540501905279
2023-05-11,8.399991489956187e-05,Fold6_2022_2023,3.0465876253329683e-06,-12.701488405047842,-9.384694772221927
2023-05-12,7.07460225357227e-05,Fold6_2022_2023,1.7191032769338818e-06,-13.273707753709237,-9.556414241597608
2023-05-15,5.9725284045291474e-05,Fold6_2022_2023,1.186200117806221e-05,-11.342170445233783,-9.725755108877708
2023-05-16,5.10910915658635e-05,Fold6_2022_2023,4.495633752048578e-05,-10.00981881654024,-9.88190040930149
2023-05-17,5.4910724794513654e-05,Fold6_2022_2023,0.0001455856116878312,-8.834746247910124,-9.809801877079062
2023-05-18,7.07343724410113e-05,Fold6_2022_2023,9.191069942654678e-05,-9.294693110716272,-9.55657893006543
2023-05-19,7.351647548449525e-05,Fold6_2022_2023,2.1206845842088634e-06,-13.063771604327199,-9.518001020613106
2023-05-22,6.212672673459815e-05,Fold6_2022_2023,1.648728615952297e-07,-15.618091195847601,-9.686334279413048
2023-05-23,5.193520746094036e-05,Fold6_2022_2023,0.0001273790522817775,-8.968343253135265,-9.865513626665726
2023-05-24,7.375502889437436e-05,Fold6_2022_2023,5.287161305103681e-05,-9.847643978421845,-9.514761376670771
2023-05-25,7.468764463091551e-05,Fold6_2022_2023,7.435370353324053e-05,-9.5066770741502,-9.502195879359443
2023-05-26,7.356009172999088e-05,Fold6_2022_2023,0.00016557086937628155,-8.706111241050534,-9.517407911219811
2023-05-30,8.92083847872096e-05,Fold6_2022_2023,1.4509849417985478e-07,-15.745853054919527,-9.32453552293941
2023-05-31,7.351075203128306e-05,Fold6_2022_2023,3.092065773793096e-05,-10.384086062222567,-9.518078876304351
2023-06-01,6.946976557339459e-05,Fold6_2022_2023,8.941710213243352e-05,-9.322198595059621,-9.57461892776648
2023-06-02,7.20456847374127e-05,Fold6_2022_2023,0.00020614151341553756,-8.486947666694707,-9.538210129922888
2023-06-05,9.546821567492299e-05,Fold6_2022_2023,3.679067348301581e-06,-12.512851275865788,-9.256717186032384
2023-06-06,8.01023062496779e-05,Fold6_2022_2023,4.730278267379376e-06,-12.261526526878104,-9.432205912173636
