date,forecast_var,fold,actual_var,target,log_forecast
2018-04-19,5.24786396263006e-05,Fold2_2018,3.094656973966022e-05,-10.38324839729718,-9.855104335419357
2018-04-20,5.6407443538482605e-05,Fold2_2018,7.251417722569785e-05,-9.531728467279992,-9.782909430535872
2018-04-23,7.438301104790292e-05,Fold2_2018,2.254127702382498e-08,-17.60791767404681,-9.506282988330511
2018-04-24,6.086283619019177e-05,Fold2_2018,0.0001838369033205885,-8.601461588432436,-9.70688781270498
2018-04-25,0.00011662832974092872,Fold2_2018,6.094470640172988e-06,-12.008128650292104,-9.056518348371075
2018-04-26,9.259489576129359e-05,Fold2_2018,0.00010230003116902155,-9.187600580324222,-9.287276539199699
2018-04-27,7.46846732955613e-05,Fold2_2018,8.797798136400667e-07,-13.943594172554999,-9.502235663643383
2018-04-30,6.103828656276242e-05,Fold2_2018,5.959922692868789e-05,-9.727867954972265,-9.70400924211007
2018-05-01,7.309738800868735e-05,Fold2_2018,3.1518113155845803e-06,-12.667533249567354,-9.52371792360224
2018-05-02,5.985629057504926e-05,Fold2_2018,4.543038922475786e-05,-9.999329310658503,-9.723564025801815
2018-05-03,6.712770678137381e-05,Fold2_2018,4.867982402966935e-06,-12.232830997683871,-9.608913681458516
2018-05-04,5.772574250107094e-05,Fold2_2018,0.00016547958781026504,-8.706662707247594,-9.759807340076756
2018-05-07,4.8430889681244856e-05,Fold2_2018,1.1406056412614518e-05,-11.38136607937029,-9.935372731260616
2018-05-08,4.124255348806013e-05,Fold2_2018,0.0,,-10.096039982981123
2018-05-09,3.585710396933999e-05,Fold2_2018,9.2532877135045e-05,-9.287946548108664,-10.23596885240879
2018-05-10,3.1852091220465785e-05,Fold2_2018,8.662141626170232e-05,-9.353963472026278,-10.354407519688152
2018-05-11,2.8837796708035406e-05,Fold2_2018,9.282446694531096e-06,-11.58738539348844,-10.453823645552083
2018-05-14,2.6425627875404333e-05,Fold2_2018,2.2691285191652647e-07,-15.298699805440187,-10.541176265831622
2018-05-15,2.4579194366379324e-05,Fold2_2018,4.775836947668612e-05,-9.949356229398092,-10.613610230344843
2018-05-16,4.1329992253525266e-05,Fold2_2018,1.7605798751029177e-05,-10.947282235694674,-10.093922116870477
2018-05-17,3.591251323603089e-05,Fold2_2018,7.133847897787028e-07,-14.153244884996454,-10.234424765095596
2018-05-18,3.239003392972096e-05,Fold2_2018,6.266079048167315e-06,-11.980359750102531,-10.337659777244662
2018-05-21,3.207136566515451e-05,Fold2_2018,5.610632809718185e-05,-9.788261951490828,-10.347546961282045
2018-05-22,2.8936840487537423e-05,Fold2_2018,7.751879137954859e-06,-11.767575274576446,-10.45039501730497
2018-05-23,3.0035909417099053e-05,Fold2_2018,7.548870442309986e-06,-11.794112616186144,-10.413116911542243
2018-05-24,2.73505852486911e-05,Fold2_2018,4.2056593857394544e-06,-12.379079466906605,-10.50677263083561
2018-05-25,2.7417822458545078e-05,Fold2_2018,5.690558562334127e-06,-12.076702149031638,-10.504317301332787
2018-05-29,2.8053663779277028e-05,Fold2_2018,0.00013380705289182073,-8.919111699463416,-10.481391318508091
2018-05-30,7.371686134765299e-05,Fold2_2018,0.00017572786386595477,-8.64657398760472,-9.515279001385705
2018-05-31,6.068789600239407e-05,Fold2_2018,3.775580639075813e-05,-10.184371282421331,-9.709766286662852
2018-06-01,6.503695460207827e-05,Fold2_2018,9.544991397629097e-05,-9.256908909036602,-9.640554917282252
2018-06-04,5.387642270095424e-05,Fold2_2018,2.2469194476502344e-05,-10.703365321252418,-9.828817602446726
2018-06-05,4.537032789422033e-05,Fold2_2018,5.289516045482124e-07,-14.452368894059088,-10.000652237199235
2018-06-06,3.894158292285467e-05,Fold2_2018,6.931833060518349e-05,-9.576801175847947,-10.153447908541988
2018-06-07,3.412526603682813e-05,Fold2_2018,1.1772486913664841e-08,-18.257500645413508,-10.28547250853853
2018-06-08,3.055154709108328e-05,Fold2_2018,8.715967149406311e-06,-11.650353909887821,-10.396095232349575
2018-06-11,2.7726008585502953e-05,Fold2_2018,1.766451460805524e-06,-13.246537848132697,-10.493139647192834
2018-06-12,2.5571600425920717e-05,Fold2_2018,1.6683784738425794e-06,-13.303658376982941,-10.574028180634683
2018-06-13,2.3929320789535388e-05,Fold2_2018,1.0216642061965884e-05,-11.491492592543516,-10.640406039667221
2018-06-14,2.7229087790082234e-05,Fold2_2018,6.323742857025939e-06,-11.971199300888097,-10.51122475202035
